Filename,Description,Category,SubCategory,Library,Duration,Manufacturer,BitDepth,SampleRate,Channels,Designer,Keywords,URL,Source,Notes
Fantasy_Game_Action_Backpack_Open.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Backpack Open,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Book_Page_Turn_1.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.812,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Book Page Turn 1,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Book_Page_Turn_2.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.791,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Book Page Turn 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Box_Raise_Latch.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.909,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Box Raise Latch,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Chest_Unlock_Small.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.322,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Chest Unlock Small,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Chest_Unlock_Small_2.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.600,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Chest Unlock Small 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Chop_Wood_A.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.451,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Chop Wood,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Chop_Wood_C.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.451,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Chop Wood,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Ore_A_.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.875,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Ore,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Ore_B.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.875,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Ore,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Ore_C.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.875,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Ore,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_A.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.534,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_A_Hit.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.625,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone Hit,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_B.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.671,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_B_Hit.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone Hit,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_C.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.598,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_C_Hit.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.875,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone Hit,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Stone_D.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.564,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Stone,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Wood_A.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.062,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Wood,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Collect_Wood_B.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.041,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Collect Wood,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Door_Close.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.443,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Door Close,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Door_Open.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.529,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Door Open,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Item_Wooden_Chest_Open_or_Close.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.979,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Wooden Chest Open or Close,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Item_Wooden_Chest_Open_or_Close_2.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:02.133,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Wooden Chest Open or Close 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Item_Wooden_Chest_Open_or_Close_3.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.583,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Wooden Chest Open or Close 3,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Item_Wooden_Chest_Open_or_Close_4v.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Wooden Chest Open or Close 4,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Item_Wooden_Chest_Open_or_Close_5v.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Wooden Chest Open or Close 5,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Large_Gate_Close.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:03.755,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Large Gate Close,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Large_Gate_Close_2.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:03.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Large Gate Close 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Lock_Gate.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:03.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Lock Gate,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Material_Wood_Lever_1.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Material Wood Lever 1,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Material_Wood_Lever_2.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Material Wood Lever 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Material_Wood_Lever_3.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Material Wood Lever 3,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Material_Wood_Lever_4.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Material Wood Lever 4,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Material_Wood_Lever_5.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Material Wood Lever 5,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Metal_Latch_Door_Hit_1.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:01.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Metal Latch Door Hit 1,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Mining_Rock_A.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.460,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Mining Rock,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Mining_Rock_B.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.455,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Mining Rock,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Mining_Rock_C.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Mining Rock,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Open_Gate.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:04.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Open Gate,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Smash_Pot_A.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.755,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Smash Pot,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Smash_Pot_B.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:00.792,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Smash Pot,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Stone_Door_Close.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:02.625,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Stone Door Close,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Action_Stone_Door_Open.wav,"pick up, collect, movement, material, open, close, latch, turn, twist, item, game, fantasy, action, one shot, designed",Action,Fantasy,Fantasy Game,00:02.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Stone Door Open,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Blade_Draw_1.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.985,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Blade Draw 1,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_A.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.391,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_B.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.326,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_C.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.326,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_D.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.458,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_E.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.687,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Bow_F.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.326,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Attack Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Cloth_Armor_Hit_A.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.625,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Cloth Armor Hit,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Cloth_Armor_Hit_B.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.625,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Cloth Armor Hit,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Crow_Distant.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.790,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Crow Distant,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Growl.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:02.580,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Growl,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Growl_2.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:02.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Growl 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Growl_3.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:00.923,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Growl 3,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Growl_4.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:03.208,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Growl 4,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Attack_Creature_Growl_5.wav,"attack, sword, box, crossbow, medieval, fighting, brawl, weapon, arrow, knight, fantasy, adventure, MMO, RPG, instant, FX, one shot,",Attack,Fantasy,Fantasy Game,00:03.294,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Creature Growl 5,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
